level,kanji,furigana,definition,kana
3,"不可","ふか","wrong; bad","ふか"
3,"贈り物","おくもの","gift","おくりもの"
3,"まさに","","exactly","まさに"
3,"出来事","できごと","incident","できごと"
3,"停車","ていしゃ","stopping (vehicle)","ていしゃ"
3,"救助","きゅうじょ","relief; aid","きゅうじょ"
3,"ぶつける","","to bump","ぶつける"
3,"金銭","きんせん","money","きんせん"
3,"関西","かんさい","Kansai region","かんさい"
3,"全般","ぜんぱん","overall; general","ぜんぱん"
3,"再会","さいかい","reunion","さいかい"
3,"知恵","ちえ","wisdom","ちえ"
3,"永久","えいきゅう","eternity","えいきゅう"
3,"にもかかわらず","","in spite of","にもかかわらず"
3,"広さ","ひろ","width; area","ひろさ"
3,"悪魔","あくま","devil","あくま"
3,"性別","せいべつ","gender","せいべつ"
3,"ねずみ","","mouse","ねずみ"
3,"済む","す","to finish","すむ"
3,"九月","くがつ","September","くがつ"
3,"審議","しんぎ","deliberation","しんぎ"
3,"騒ぐ","さわ","to make noise","さわぐ"
3,"年下","としした","younger","としした"
3,"強制","きょうせい","compulsion","きょうせい"
3,"回収","かいしゅう","collection","かいしゅう"
3,"将棋","しょうぎ","shogi","しょうぎ"
3,"感じる","かん","to feel","かんじる"
3,"空き","あ","vacancy","あき"
3,"双子","ふたご","twins","ふたご"
3,"食","しょく","meal; food","しょく"
3,"職人","しょくにん","craftsman","しょくにん"
3,"段階","だんかい","stage","だんかい"
3,"乗車","じょうしゃ","boarding a train","じょうしゃ"
3,"改めて","あらた","another time; again","あらためて"
3,"運送","うんそう","shipping","うんそう"
3,"宝石","ほうせき","gem","ほうせき"
3,"作","さく","work (of art)","さく"
3,"ただし","","however","ただし"
3,"判定","はんてい","judgement","はんてい"
3,"該当","がいとう","corresponding","がいとう"
3,"系統","けいとう","system; lineage","けいとう"
3,"容器","ようき","container","ようき"
3,"対話","たいわ","dialogue","たいわ"
3,"妊娠","にんしん","pregnancy","にんしん"
3,"体系","たいけい","system","たいけい"
3,"語","ご","language; word","ご"
3,"巣","す","nest","す"
3,"儀式","ぎしき","ceremony","ぎしき"
3,"竜","りゅう","dragon","りゅう"
3,"どの","","which","どの"
3,"豪華","ごうか","luxury","ごうか"
3,"大抵","たいてい","usually","たいてい"
3,"象徴","しょうちょう","symbol","しょうちょう"
3,"内側","うちがわ","inside","うちがわ"
3,"ちょうど","","exactly","ちょうど"
3,"言い方","いかた","way of speaking","いいかた"
3,"力強い","ちからづよ","powerful","ちからづよい"
3,"推定","すいてい","presumption","すいてい"
3,"温暖","おんだん","warm","おんだん"
3,"接近","せっきん","approach","せっきん"
3,"軍事","ぐんじ","military affairs","ぐんじ"
3,"兵士","へいし","soldier","へいし"
3,"入り","い","entering","いり"
3,"宣言","せんげん","declaration","せんげん"
3,"経つ","た","to pass (time)","たつ"
3,"休暇","きゅうか","holiday","きゅうか"
3,"経費","けいひ","expenses","けいひ"
3,"照明","しょうめい","lighting","しょうめい"
3,"都内","とない","within Tokyo","とない"
3,"基盤","きばん","foundation","きばん"
3,"ない","","non-existent","ない"
3,"運賃","うんちん","fare","うんちん"
3,"幸い","さいわ","happiness","さいわい"
3,"権限","けんげん","authority","けんげん"
3,"命","いのち","life","いのち"
3,"専用","せんよう","exclusive use","せんよう"
3,"何しろ","なに","at any rate","なにしろ"
3,"相撲","すもう","sumo","すもう"
3,"促進","そくしん","promotion","そくしん"
3,"たま","","ball; sphere","たま"
3,"夕刊","ゆうかん","evening paper","ゆうかん"
3,"住居","すまい","dwelling","すまい"
3,"ええっと","","let me see","ええっと"
3,"栽培","さいばい","cultivation","さいばい"
3,"枠","わく","frame","わく"
3,"およそ","","about; roughly","およそ"
3,"大げさ","おお","exaggerated","おおげさ"
3,"一行","いちぎょう","one line","いちぎょう"
3,"技師","ぎし","engineer","ぎし"
3,"意欲","いよく","will; desire","いよく"
3,"券","けん","ticket","けん"
3,"若干","じゃっかん","somewhat","じゃっかん"
3,"編む","あ","to knit","あむ"
3,"支払い","しはら","payment","しはらい"
3,"素材","そざい","material","そざい"
3,"業務","ぎょうむ","business","ぎょうむ"
3,"具体的","ぐたいてき","concrete","ぐたいてき"
3,"別々","べつべつ","separately","べつべつ"
3,"開ける","あ","to open","あける"
3,"かける","","to hang; to put on","かける"
3,"翌年","よくねん","following year","よくねん"
3,"国名","こくめい","country name","こくめい"
3,"穴","あな","hole","あな"
3,"妻","つま","wife","つま"
3,"石炭","せきたん","coal","せきたん"
3,"汽車","きしゃ","train (steam)","きしゃ"
3,"損","そん","loss","そん"
3,"行","ぎょう","line (text)","ぎょう"
3,"通訳","つうやく","interpretation","つうやく"
3,"まず","","first of all","まず"
3,"毒","どく","poison","どく"
3,"はし","","chopsticks","はし"
3,"たとえ","","even if","たとえ"
3,"霧","きり","fog","きり"
3,"飯","めし","meal; boiled rice","めし"
3,"派手","はで","showy","はで"
3,"補助","ほじょ","assistance","ほじょ"
3,"岸","きし","bank; coast","きし"
3,"芽","め","sprout","め"
3,"相変わらず","あいか","as usual","あいかわらず"
3,"真理","しんり","truth","しんり"
3,"深夜","しんや","late at night","しんや"
3,"展示","てんじ","exhibition","てんじ"
3,"当たり前","あまえ","natural; reasonable","あたりまえ"
3,"今晩","こんばん","tonight","こんばん"
3,"申し上げる","もうあ","to say (humble)","もうしあげる"
3,"消化","しょうか","digestion","しょうか"
3,"宝","たから","treasure","たから"
3,"続き","つづ","continuation","つづき"
3,"目安","めやす","criterion; standard","めやす"
3,"無限","むげん","infinite","むげん"
3,"市役所","しやくしょ","city hall","しやくしょ"
3,"大雨","おおあめ","heavy rain","おおあめ"
3,"論争","ろんそう","controversy","ろんそう"
3,"暖房","だんぼう","heating","だんぼう"
3,"取引","とりひき","transaction","とりひき"
3,"重力","じゅうりょく","gravity","じゅうりょく"
3,"妙","みょう","strange","みょう"
3,"紅葉","こうよう","autumn colors","こうよう"
3,"一流","いちりゅう","first class","いちりゅう"
3,"誇り","ほこ","pride","ほこり"
3,"ビデオ","","video","びでお"
3,"十月","じゅうがつ","October","じゅうがつ"
3,"思い出す","おもだ","to recall","おもいだす"
3,"汗","あせ","sweat","あせ"
3,"人格","じんかく","personality","じんかく"
3,"逆","ぎゃく","reverse","ぎゃく"
3,"果たして","は","really; as expected","はたして"
3,"明かり","あ","light","あかり"
3,"戦う","たたか","to fight","たたかう"
3,"塊","かたまり","lump","かたまり"
3,"初期","しょき","initial stage","しょき"
3,"役","やく","role","やく"
3,"折る","お","to break; to fold","おる"
3,"骨","ほね","bone","ほね"
3,"何より","なに","more than anything","なにより"
3,"奥様","おくさま","wife (polite)","おくさま"
3,"糸","いと","thread","いと"
3,"匂い","にお","scent; smell","におい"
3,"体","からだ","body","からだ"
3,"発","はつ","departure","はつ"
3,"いる","","to be (living)","いる"
3,"真剣","しんけん","serious","しんけん"
3,"両手","りょうて","both hands","りょうて"
3,"至る","いた","to reach","いたる"
3,"防衛","ぼうえい","defense","ぼうえい"
3,"くらい","","approximately","くらい"
3,"筒","つつ","pipe; tube","つつ"
3,"意向","いこう","intention","いこう"
3,"今すぐ","いま","right now","いますぐ"
3,"巡る","めぐ","to go around","めぐる"
3,"見つめる","み","to stare at","みつめる"
3,"釣る","つ","to fish","つる"
3,"人材","じんざい","human resources","じんざい"
3,"撃つ","う","to shoot","うつ"
3,"生地","きじ","cloth; dough","きじ"
3,"雌","めす","female (animal)","めす"
3,"波","なみ","wave","なみ"
3,"めちゃくちゃ","","messy; extreme","めちゃくちゃ"
3,"空","から","empty","から"
3,"名字","みょうじ","surname","みょうじ"
3,"耐える","た","to endure","たえる"
3,"真っ白","ましろ","pure white","まっしろ"
3,"電波","でんぱ","radio wave","でんぱ"
3,"様々","さまざま","various","さまざま"
3,"遅れ","おく","delay","おくれ"
3,"所","ところ","place","ところ"
3,"ずいぶん","","very; extremely","ずいぶん"
3,"産む","う","to give birth","うむ"
3,"成り立つ","なた","to consist of","なりたつ"
3,"引き出し","ひだ","drawer","ひきだし"
3,"戸","と","door","と"
3,"締め切り","しき","deadline","しめきり"
3,"やめる","","to stop","やめる"
3,"六月","ろくがつ","June","ろくがつ"
3,"羽根","はね","feather","はね"
3,"おかず","","side dish","おかず"
3,"瓶","びん","bottle","びん"
3,"車両","しゃりょう","vehicle","しゃりょう"
3,"バラ","","rose","ばら"
3,"缶詰","かんづめ","canned food","かんづめ"
3,"しょうゆ","","soy sauce","しょうゆ"
3,"足元","あしもと","at one's feet","あしもと"
3,"もともと","","originally","もともと"
3,"止まる","と","to stop","とまる"
3,"四月","しがつ","April","しがつ"
3,"受付","うけつけ","reception","うけつけ"
3,"はがき","","postcard","はがき"
3,"それでは","","well then","それでは"
3,"あー","","ah","あー"
3,"無駄遣い","むだづか","waste (of money)","むだづかい"
3,"小川","おがわ","brook","おがわ"
3,"一ヶ月","いっかげつ","one month","いっかげつ"
