level,kanji,furigana,definition,kana
2.1,出ぱつ,しゅっぱつ,departure,しゅっぱつ
2.1,出る,でる,to exit / to leave,でる
2.1,出す,だす,to take out / to submit,だす
2.1,目てき,もくてき,purpose / goal,もくてき
2.1,目つき,めつき,look (in eyes),めつき
2.1,目と口,めとくち,eyes and mouth,めとくち
2.1,小さい,ちいさい,small,ちいさい
2.1,小学校,しょうがっこう,elementary school,しょうがっこう
2.1,げん気,げんき,healthy / energetic,げんき
2.1,気もち,きもち,feeling,きもち
2.1,入り口,いりぐち,entrance,いりぐち
2.1,入学,にゅうがく,school admission,にゅうがく
2.1,入る,はいる,to enter,はいる
2.1,はく手,はくしゅ,applause,はくしゅ
2.1,手くび,てくび,wrist,てくび
2.1,右手,みぎて,right hand,みぎて
2.1,上ぎ,うわぎ,jacket / outerwear,うわぎ
2.1,上げる,あげる,to raise,あげる
2.1,木の上,きのうえ,on the tree,きのうえ
2.1,雨ぐも,あまぐも,rain cloud,あまぐも
2.1,雨天,うてん,rainy weather,うてん
2.1,雨ふり,あめふり,rainfall / rainy,あめふり
2.1,女と男,おんなとおとこ,woman and man,おんなとおとこ
2.1,女の人,おんなのひと,woman,おんなのひと
2.1,女子,じょし,girl / woman,じょし
2.1,一足,いっそく,one pair (of shoes),いっそく
2.1,足くび,あしくび,ankle,あしくび
2.1,足あと,あしあと,footprint,あしあと
2.1,下校,げこう,coming home from school,げこう
2.1,下げる,さげる,to lower,さげる
2.1,木の下,きのした,under the tree,きのした
2.1,夕ぐれ,ゆうぐれ,dusk / twilight,ゆうぐれ
2.1,夕がた,ゆうがた,evening,ゆうがた
2.1,夕日,ゆうひ,setting sun,ゆうひ
2.1,男子,だんし,boy / male,だんし
2.1,男の人,おとこのひと,man,おとこのひと
2.1,男の子,おとこのこ,boy,おとこのこ
2.1,目と耳,めとみみ,eyes and ears,めとみみ
2.1,耳うち,みみうち,whispering in ear,みみうち
2.1,耳たぶ,みみたぶ,earlobe,みみたぶ
2.1,左足,ひだりあし,left foot,ひだりあし
2.1,左がわ,ひだりがわ,left side,ひだりがわ
2.1,左右,さゆう,left and right,さゆう
2.1,空白,くうはく,blank space,くうはく
2.1,白い花,しろいはな,white flower,しろいはな
2.1,白ぐみ,しろぐみ,white team,しろぐみ
2.1,子犬,こいぬ,puppy,こいぬ
2.1,子ども,こども,child,こども
2.1,音いろ,ねいろ,tone color / timbre,ねいろ
2.1,雨の音,あめのおと,sound of rain,あめのおと
2.1,音ぷ,おんぷ,musical note,おんぷ
2.1,右がわ,みぎがわ,right side,みぎがわ
2.1,青空,あおぞら,blue sky,あおぞら
2.1,青年,せいねん,youth / young man,せいねん
2.1,青い,あおい,blue,あおい
2.1,人げん,にんげん,human,にんげん
2.1,めい人,めいじん,master / expert,めいじん
2.1,人ごみ,ひとごみ,crowd of people,ひとごみ
2.1,見学,けんがく,field trip / study,けんがく
2.1,見える,みえる,to be visible,みえる
2.1,見る,みる,to see,みる
2.1,円けい,えんけい,circular shape,えんけい
2.1,円ばん,えんばん,disk,えんばん
2.1,円い,まるい,round,まるい
2.1,赤はん,せきはん,red rice (festive),せきはん
2.1,赤ちゃん,あかちゃん,baby,あかちゃん
2.1,赤い車,あかいくるま,red car,あかいくるま
2.1,早める,はやめる,to hasten,はやめる
2.1,早足,はやあし,quick pace,はやあし
2.1,早い,はやい,early / fast,はやい
2.1,本名,ほんみょう,real name,ほんみょう
2.1,名じん,めいじん,master / expert,めいじん
2.1,名まえ,なまえ,name,なまえ
2.1,正かい,せいかい,correct answer,せいかい
2.1,正じき,しょうじき,honest,しょうじき
2.1,正しい,ただしい,correct / right,ただしい
2.1,てん字,てんじ,braille,てんじ
2.1,すう字,すうじ,number / digit,すうじ
2.1,かん字,かんじ,kanji characters,かんじ
2.1,こく王,こくおう,king,こくおう
2.1,王かん,おうかん,crown,おうかん
2.1,王さま,おうさま,king,おうさま
2.1,文なし,もんなし,penniless,もんなし
2.1,文がく,ぶんがく,literature,ぶんがく
2.1,さく文,さくぶん,composition / essay,さくぶん
2.1,玉手ばこ,たまてばこ,Pandora's box,たまてばこ
2.1,百円玉,ひゃくえんだま,100 yen coin,ひゃくえんだま
2.1,玉虫,たまむし,jewel beetle,たまむし
2.1,本とう,ほんとう,truth / really,ほんとう
2.1,本だな,ほんだな,bookshelf,ほんだな
2.1,え本,えほん,picture book,えほん
2.1,きぬ糸,きぬいと,silk thread,きぬいと
2.1,赤い糸,あかいいと,red thread,あかいいと
2.1,白い糸,しろいいと,white thread,しろいいと
2.1,学ぶ,まなぶ,to learn,まなぶ
2.1,小学生,しょうがくせい,elementary student,しょうがくせい
2.1,学年,がくねん,school grade,がくねん
2.1,車りん,しゃりん,wheel,しゃりん
2.1,でん車,でんしゃ,train,でんしゃ
2.1,青い車,あおいくるま,blue car,あおいくるま
2.1,てん校,てんこう,changing schools,てんこう
2.1,校てい,こうてい,schoolyard,こうてい
2.1,山村,さんそん,mountain village,さんそん
2.1,町と村,まちとむら,towns and villages,まちとむら
2.1,村の人,むらのひと,villager,むらのひと
2.1,足の先,あしのさき,toes / tip of foot,あしのさき
2.1,先とう,せんとう,head / lead,せんとう
2.1,先生,せんせい,teacher,せんせい
2.1,町村,ちょうそん,towns and villages,ちょうそん
2.1,町の中,まちのなか,in the town,まちのなか
2.1,町なみ,まちなみ,townscape,まちなみ
2.1,生もの,なまもの,raw food,なまもの
2.1,生きる,いきる,to live,いきる
2.1,生む,うむ,to give birth,うむ
3,"祭り","まつ","festival","まつり"
3,"項目","こうもく","item; entry","こうもく"
3,"匹","ひき","counter for small animals","ひき"
3,"マイナス","","minus","まいなす"
3,"カレー","","curry","かれー"
3,"タオル","","towel","たおる"
3,"作曲","さっきょく","composition (music)","さっきょく"
3,"感動","かんどう","being deeply moved","かんどう"
3,"疑う","うたが","to doubt","うたがう"
3,"離婚","りこん","divorce","りこん"
3,"動作","どうさ","action; movement","どうさ"
3,"見解","けんかい","opinion; point of view","けんかい"
3,"主婦","しゅふ","housewife","しゅふ"
3,"混乱","こんらん","confusion","こんらん"
3,"瞬間","しゅんかん","moment","しゅんかん"
3,"整理","せいり","sorting; arrangement","せいり"
3,"体制","たいせい","system; structure","たいせい"
3,"回答","かいとう","reply; answer","かいとう"
3,"ゴルフ","","golf","ごるふ"
3,"歓迎","かんげい","welcome","かんげい"
3,"郊外","こうがい","suburbs","こうがい"
3,"いわゆる","","so-called","いわゆる"
3,"いらっしゃる","","to come/go/be (honorific)","いらっしゃる"
3,"当日","とうじつ","appointed day; very day","とうじつ"
3,"会計","かいけい","account; bill","かいけい"
3,"好き","す","liking; fond of","すき"
3,"観客","かんきゃく","audience","かんきゃく"
3,"テスト","","test","てすと"
3,"急行","きゅうこう","express train","きゅうこう"
3,"風邪","かぜ","cold (illness)","かぜ"
3,"援助","えんじょ","assistance; aid","えんじょ"
3,"採用","さいよう","adoption; employment","さいよう"
3,"最終","さいしゅう","last; final","さいしゅう"
3,"豊富","ほうふ","abundance","ほうふ"
3,"証明","しょうめい","proof","しょうめい"
3,"中心","ちゅうしん","center","ちゅうしん"
3,"汚れる","よご","to get dirty","よごれる"
3,"吸収","きゅうしゅう","absorption","きゅうしゅう"
3,"運用","うんよう","operation; application","うんよう"
3,"夜中","よなか","middle of the night","よなか"
3,"資格","しかく","qualification","しかく"
3,"緊張","きんちょう","tension; nervousness","きんちょう"
3,"正午","しょうご","noon","しょうご"
3,"症状","しょうじょう","symptoms","しょうじょう"
3,"結ぶ","むす","to tie; to connect","むすぶ"
3,"入場","にゅうじょう","entrance; admission","にゅうじょう"
3,"イタリア","","Italy","いたりあ"
3,"本名","ほんみょう","real name","ほんみょう"
3,"呼吸","こきゅう","breathing","こきゅう"
3,"異常","いじょう","strangeness; abnormality","いじょう"
3,"解放","かいほう","release; liberation","かいほう"
3,"発達","はったつ","development","はったつ"
3,"直前","ちょくぜん","just before","ちょくぜん"
3,"爆発","ばくはつ","explosion","ばくはつ"
3,"職員","しょくいん","staff member","しょくいん"
3,"先週","せんしゅう","last week","せんしゅう"
3,"活躍","かつやく","activity; great effort","かつやく"
3,"方針","ほうしん","policy; course","ほうしん"
3,"低下","ていか","decline","ていか"
3,"発明","はつめい","invention","はつめい"
3,"才能","さいのう","talent","さいのう"
3,"当たり","あ","hit; success; per...","あたり"
3,"想像","そうぞう","imagination","そうぞう"
3,"直後","ちょくご","immediately after","ちょくご"
3,"支払う","しはら","to pay","しはらう"
3,"誤解","ごかい","misunderstanding","ごかい"
3,"調子","ちょうし","condition; tone","ちょうし"
3,"面積","めんせき","area (measurement)","めんせき"
3,"施設","しせつ","institution; facility","しせつ"
3,"装置","そうち","equipment; device","そうち"
3,"解釈","かいしゃく","interpretation","かいしゃく"
3,"形式","けいしき","form; formality","けいしき"
3,"似る","に","to resemble","にる"
3,"偶然","ぐうぜん","coincidence","ぐうぜん"
3,"中年","ちゅうねん","middle-aged","ちゅうねん"
3,"石油","せきゆ","oil; petroleum","せきゆ"
3,"調整","ちょうせい","adjustment","ちょうせい"
3,"対策","たいさく","measure; countermeasure","たいさく"
3,"遊ぶ","あそ","to play","あそぶ"
3,"加える","くわ","to add","くわえる"
3,"修正","しゅうせい","amendment; modification","しゅうせい"
3,"需要","じゅよう","demand","じゅよう"
3,"信じる","しん","to believe","しんじる"
3,"予想","よそう","expectation; prediction","よそう"
3,"修理","しゅうり","repair","しゅうり"
3,"殺人","さつじん","murder","さつじん"
3,"下手","へた","unskillful","へた"
3,"に関して","かん","regarding","にかんして"
3,"倍","ばい","double; times","ばい"
3,"屋上","おくじょう","rooftop","おくじょう"
3,"心","こころ","heart; mind","こころ"
3,"賛成","さんせい","approval; agreement","さんせい"
3,"くれる","","to give (to me)","くれる"
3,"登録","とうろく","registration","とうろく"
3,"外部","がいぶ","outside; external","がいぶ"
3,"不正","ふせい","injustice; unfairness","ふせい"
3,"重視","じゅうし","importance; stress","じゅうし"
3,"移す","うつ","to move; to transfer","うつす"
3,"治療","ちりょう","medical treatment","ちりょう"
3,"新幹線","しんかんせん","bullet train","しんかんせん"
3,"はず","","expectation that something took place","はず"
3,"内部","ないぶ","interior; internal","ないぶ"
3,"正確","せいかく","accurate","せいかく"
3,"育つ","そだ","to grow (up)","そだつ"
3,"対立","たいりつ","confrontation; opposition","たいりつ"
3,"印刷","いんさつ","printing","いんさつ"
3,"解散","かいさん","breakup; dissolution","かいさん"
3,"公共","こうきょう","public","こうきょう"
3,"常識","じょうしき","common sense","じょうしき"
3,"勢い","いきお","force; vigor","いきおい"
3,"心臓","しんぞう","heart (organ)","しんぞう"
3,"一方","いっぽう","one way; the other party","いっぽう"
3,"提供","ていきょう","offer; provision","ていきょう"
3,"出生","しゅっしょう","birth","しゅっしょう"
3,"延長","えんちょう","extension","えんちょう"
3,"バイク","","motorcycle","ばイク"
3,"郵便","ゆうびん","mail; postal service","ゆうびん"
3,"著者","ちょしゃ","author","ちょしゃ"
3,"インド","","India","いんど"
3,"歩道","ほどう","sidewalk","ほどう"
3,"働く","はたら","to work","はたらく"
3,"前後","ぜんご","front and back; about","ぜんご"
3,"正直","しょうじき","honest","しょうじき"
3,"美人","びじん","beautiful woman","びじん"
3,"義務","ぎむ","duty; obligation","ぎむ"
3,"こんばんは","","good evening","こんばんは"
3,"描く","えが","to draw; to paint","えがく"
3,"有利","ゆうり","advantageous","ゆうり"
3,"迫る","せま","to approach; to press","せまる"
3,"一致","いっち","coincidence; agreement","いっち"
3,"恋人","こいびと","lover","こいびと"
3,"甘い","あま","sweet; naive","あまい"
3,"来週","らいしゅう","next week","らいしゅう"
3,"前者","ぜんしゃ","the former","ぜんしゃ"
3,"上","うえ","above; up","うえ"
3,"防止","ぼうし","prevention","ぼうし"
3,"実力","じつりょく","real ability","じつりょく"
3,"とにかく","","anyhow; at any rate","とにかく"
3,"警官","けいかん","police officer","けいかん"
3,"だった","","was (copula)","だった"
3,"イタリア語","ご","Italian language","いたりあご"
3,"どうも","","thanks; somehow","どうも"
3,"もしもし","","hello (on phone)","もしもし"
3,"どうしたらいい","","what should I do","どうしたらいい"
3,"休み中","やすちゅう","during the holiday; closed","やすみちゅう"
3,"全体的","ぜんたいてき","overall","ぜんたいてき"
3,"五百円","ごひゃくえん","500 yen","ごひゃくえん"
3,"どうやって","","how; in what way","どうやって"
3,"勝負","しょうぶ","victory or defeat; match","しょうぶ"
3,"与える","あた","to give; to bestow","あたえる"
3,"奪う","うば","to snatch away","うばう"
3,"腹","はら","abdomen; belly","はら"
3,"講師","こうし","lecturer","こうし"
3,"扱う","あつか","to handle; to deal with","あつかう"
3,"現実的","げんじつてき","realistic","げんじつてき"
3,"地名","ちめい","place name","ちめい"
3,"交番","こうばん","police box","こうばん"
3,"不幸","ふこう","unhappiness; misfortune","ふこう"
3,"天国","てんごく","paradise; heaven","てんごく"
3,"門","もん","gate","もん"
3,"訳す","やく","to translate","やくす"
3,"応援","おうえん","support; cheering","おうえん"
3,"達する","たっ","to reach","たっする"
3,"下着","したぎ","underwear","したぎ"
3,"講演","こうえん","lecture","こうえん"
3,"減少","げんしょう","decrease","げんしょう"
3,"大幅","おおはば","drastic; substantial","おおはば"
3,"定員","ていいん","fixed number of people; capacity","ていいん"
3,"板","いた","board; plank","いた"
3,"俳優","はいゆう","actor","はいゆう"
3,"いいとも","","sure; all right","いいとも"
3,"ポケット","","pocket","ぽけっと"
3,"男の人","おとこひと","man","おとこのひと"
3,"刺激","しげき","stimulus","しげき"
3,"返事","へんじ","reply","へんじ"
3,"組む","く","to put together; to fold (arms)","くむ"
3,"区別","くべつ","distinction","くべつ"
3,"購入","こうにゅう","purchase","こうにゅう"
3,"停止","ていし","suspension; stop","ていし"
3,"電力","でんりょく","electric power","でんりょく"
3,"区","く","ward; district","く"
3,"通勤","つうきん","commuting to work","つうきん"
3,"景気","けいき","business conditions","けいき"
3,"貯金","ちょきん","savings","ちょきん"
3,"働き","はたら","work; function","はたらき"
3,"回す","まわ","to turn; to rotate","まわす"
3,"書店","しょてん","bookstore","しょてん"
3,"通知","つうち","notice; notification","つうち"
3,"タイヤ","","tire","たいや"
3,"課長","かちょう","section manager","かちょう"
3,"規定","きてい","regulation","きてい"
3,"肌","はだ","skin","はだ"
3,"発電","はつでん","power generation","はつでん"
3,"帰る","かえ","to return","かえる"
3,"ボーナス","","bonus","ぼーなす"
3,"故障","こしょう","breakdown; failure","こしょう"
3,"一見","いっけん","glance; look","いっけん"
3,"図る","はか","to plan; to attempt","はかる"
3,"優秀","ゆうしゅう","superior; excellent","ゆうしゅう"
3,"体重","たいじゅう","body weight","たいじゅう"
3,"結論","けつろん","conclusion","けつろん"
3,"互い","たが","mutual; reciprocal","たがい"
3,"厚い","あつ","thick; kind","あつい"
3,"透明","とうめい","transparent","とうめい"
3,"導入","どうにゅう","introduction","どうにゅう"
3,"図書","としょ","books","としょ"
3,"資源","しげん","resources","しげん"
3,"化粧","けしょう","makeup","けしょう"
3,"特色","とくしょく","characteristic","とくしょく"
3,"頑張る","がんば","to do one's best","がんばる"
3,"資産","しさん","assets","しさん"
3,"負担","ふたん","burden","ふたん"
3,"宿題","しゅくだい","homework","しゅくだい"
3,"成果","せいか","accomplishment; result","せいか"
3,"資金","しきん","funds","しきん"
3,"囲む","かこ","to surround","かこむ"
3,"しばらく","","for a while","しばらく"
3,"独特","どくとく","peculiarity; uniqueness","どくとく"
3,"相互","そうご","mutual","そうご"
3,"水準","すいじゅん","level; standard","すいじゅん"
3,"までに","","by (time)","までに"
3,"非常に","ひじょう","very; extremely","ひじょうに"
3,"世紀","せいき","century","せいき"
3,"成人","せいじん","adult","せいじん"
3,"愛情","あいじょう","love; affection","あいじょう"
3,"学部","がくぶ","department of a university","がくぶ"
3,"滞在","たいざい","stay","たいざい"
3,"外交","がいこう","diplomacy","がいこう"
3,"回転","かいてん","rotation","かいてん"
3,"血液","けつえき","blood","けつえき"
3,"予防","よぼう","prevention","よぼう"
3,"危機","きき","crisis","きき"
3,"小学生","しょうがくせい","elementary school student","しょうがくせい"
3,"回数","かいすう","number of times","かいすう"
3,"氏名","しめい","full name","しめい"
3,"熱心","ねっしん","enthusiastic","ねっしん"
3,"進歩","しんぽ","progress","しんぽ"
3,"社員","しゃいん","company employee","しゃいん"
3,"可","か","passable; acceptable","か"
3,"ビル","","building","びる"
3,"順","じゅん","order; turn","じゅん"
3,"定期","ていき","fixed period; season ticket","ていき"
3,"通行","つうこう","passage; traffic","つうこう"
3,"おやすみなさい","","good night","おやすみなさい"
3,"いやになる","","to get sick of","いやになる"
3,"主体","しゅたい","subject; main constituent","しゅたい"
3,"天皇","てんのう","Emperor of Japan","てんのう"
3,"損害","そんがい","damage; loss","そんがい"
3,"特殊","とくしゅ","special; unique","とくしゅ"
3,"変える","か","to change (something)","かえる"
3,"都会","とかい","city","とかい"
3,"哲学","てつがく","philosophy","てつがく"
3,"近く","ちか","near; vicinity","ちかく"
3,"減る","へ","to decrease","へる"
3,"気候","きこう","climate","きこう"
3,"冷静","れいせい","calmness; composure","れいせい"
3,"帰国","きこく","return to one's country","きこく"
3,"ごく","","quite; very","ごく"
3,"狂う","くる","to go mad; to go out of order","くるう"
3,"中世","ちゅうせい","Middle Ages","ちゅうせい"
3,"五百","ごひゃく","five hundred","ごひゃく"
3,"かわいそう","","poor; pitiable","かわいそう"
3,"スピーチ","","speech","すぴーち"
3,"女性的","じょせいてき","feminine","じょせいてき"
3,"小屋","こや","hut; cabin","こや"
3,"部品","ぶひん","parts; accessories","ぶひん"
3,"化学","かがく","chemistry","かがく"
3,"捨てる","す","to throw away","すてる"
3,"真面目","まじめ","diligent; serious","まじめ"
3,"金属","きんぞく","metal","きんぞく"
3,"会長","かいちょう","president; chairman","かいちょう"
3,"街道","かいどう","highway","かいどう"
3,"読み終わる","よお","to finish reading","よみおわる"
3,"中間","ちゅうかん","middle; midway","ちゅうかん"
3,"継続","けいぞく","continuation","けいぞく"
3,"高速","こうそく","high speed","こうそく"
3,"個人的","こじんてき","personal","こじんてき"
3,"分類","ぶんるい","classification","ぶんるい"
3,"投資","とうし","investment","とうし"
3,"農家","のうか","farmer; farm family","のうか"
3,"女優","じょゆう","actress","じょゆう"
3,"航空","こうくう","aviation","こうくう"
3,"常に","つね","always; constantly","つねに"
3,"大小","だいしょう","size; large and small","だいしょう"
3,"平成","へいせい","Heisei era","へいせい"
3,"知人","ちじん","acquaintance","ちじん"
3,"刑事","けいじ","detective","けいじ"
3,"帰ってくる","かえ","to come back","かえってくる"
3,"方言","ほうげん","dialect","ほうげん"
3,"列","れつ","line; row","れつ"
3,"切符","きっぷ","ticket","きっぷ"
3,"習う","なら","to learn","ならう"
3,"児童","じどう","children; juvenile","じどう"
3,"認識","にんしき","recognition","にんしき"
3,"永遠","えいえん","eternity","えいえん"
3,"行政","ぎょうせい","administration","ぎょうせい"
3,"設置","せっち","establishment; installation","せっち"
3,"亡くなる","な","to pass away","なくなる"
3,"姓","せい","surname","せい"
3,"大きな","おお","big","おおきな"
3,"勇気","ゆうき","courage","ゆうき"
3,"人種","じんしゅ","race (of people)","じんしゅ"
3,"礼","れい","bow; thanks","れい"
3,"劇場","げきじょう","theater","げきじょう"
3,"柔道","じゅうどう","judo","じゅうどう"
3,"企画","きかく","planning","きかく"
3,"報道","ほうどう","news report","ほうどう"
3,"移転","いてん","relocation","いてん"
3,"タイプ","","type","たいぷ"
3,"地方","ちほう","region; countryside","ちほう"
3,"ナイフ","","knife","ないふ"
3,"貴重","きちょう","precious; valuable","きちょう"
3,"そば","","near; beside","そば"
3,"数える","かぞ","to count","かぞえる"
3,"統一","とういつ","unity; unification","とういつ"
3,"カップ","","cup","かっぷ"
3,"人類学","じんるいがく","anthropology","じんるいがく"
3,"隠す","かく","to hide","かくす"
3,"大戦","たいせん","great war","たいせん"
3,"若い","わか","young","わかい"
3,"注文","ちゅうもん","order (for item)","ちゅうもん"
3,"迷惑","めいわく","nuisance; trouble","めいわく"
3,"客","きゃく","guest; customer","きゃく"
3,"性質","せいしつ","nature; property","せいしつ"
3,"講義","こうぎ","lecture","こうぎ"
3,"谷","たに","valley","たに"
3,"気を失う","きうしな","to lose consciousness","きをうしなう"
3,"申請","しんせい","application; request","しんせい"
3,"何時間","なんじかん","how many hours","なんじかん"
3,"録音","ろくおん","recording","ろくおん"
3,"競技","きょうぎ","game; match; contest","きょうぎ"
3,"戻す","もど","to return (something)","もどす"
3,"東洋","とうよう","Orient","とうよう"
3,"閉じる","と","to close (e.g. book/eyes)","とじる"
3,"対応","たいおう","correspondence; response","たいおう"
3,"ポスト","","post; mailbox","ぽすと"
3,"作用","さよう","action; effect","さよう"
3,"平日","へいじつ","weekday","へいじつ"
3,"どの","","which","どの"
3,"去る","さ","to leave; to pass","さる"
3,"負け","ま","defeat; loss","まけ"
3,"作成","さくせい","creation; production","さくせい"
3,"向上","こうじょう","improvement","こうじょう"
3,"普及","ふきゅう","diffusion; spread","ふきゅう"
3,"ベッド","","bed","べっど"
3,"余裕","よゆう","surplus; composure","よゆう"
3,"火がつく","ひ","to catch fire","ひがつく"
3,"娘","むすめ","daughter","むすめ"
3,"賞","しょう","prize; award","しょう"
3,"候補","こうほ","candidate","こうほ"
3,"全身","ぜんしん","whole body","ぜんしん"
3,"必死","ひっし","desperate","ひっし"
3,"自信","じしん","confidence","じしん"
3,"になる","","to become","になる"
3,"バイオリン","","violin","ばいおりん"
3,"珍しい","めずら","rare","めずらしい"
3,"唯一","ゆいいつ","only; unique","ゆいいつ"
3,"夫","おっと","husband","おっと"
3,"博物館","はくぶつかん","museum","はくぶつかん"
3,"はっきり","","clearly","はっきり"
3,"栄養","えいよう","nutrition","えいよう"
3,"窓口","まどぐち","service window","まどぐち"
3,"ジャーナリスト","","journalist","じゃーなりすと"
3,"赤字","あかじ","deficit","あかじ"
3,"加工","かこう","processing","かこう"
3,"首","くび","neck","くび"
3,"海洋","かいよう","ocean","かいよう"
3,"忘れる","わす","to forget","わすれる"
3,"分子","ぶんし","molecule; numerator","ぶんし"
3,"皮","かわ","skin; peel","かわ"
3,"代理","だいり","representation; agency","だいり"
3,"幸福","こうふく","happiness","こうふく"
3,"業界","ぎょうかい","industry; business world","ぎょうかい"
3,"アイスクリーム","","ice cream","あいすくりーむ"
3,"出演","しゅつえん","performance; appearance","しゅつえん"
3,"含む","ふく","to include","ふくむ"
3,"激しい","はげ","violent; intense","はげしい"
3,"土曜","どよう","Saturday","どよう"
3,"実績","じっせき","achievements","じっせき"
3,"改革","かいかく","reform","かいかく"
3,"謝る","あやま","to apologize","あやまる"
3,"さあ","","well...","さあ"
3,"上昇","じょうしょう","rising; ascending","じょうしょう"
3,"なかなか","","very; quite","なかなか"
3,"商売","しょうばい","trade; business","しょうばい"
3,"接続","せつぞく","connection","せつぞく"
3,"こと","","thing; matter","こと"
3,"夫人","ふじん","wife; madam","ふじん"
3,"形成","けいせい","formation","けいせい"
3,"バイト","","part-time job","ばいと"
3,"転ぶ","ころ","to fall down","ころぶ"
3,"資本","しほん","capital","しほん"
3,"演劇","えんげき","drama; theater","えんげき"
3,"規制","きせい","regulation","きせい"
3,"丁寧","ていねい","polite","ていねい"
3,"性能","せいのう","performance (of machine)","せいのう"
3,"奥さん","おく","wife (polite)","おくさん"
3,"曲がる","ま","to turn; to bend","まがる"
3,"意図","いと","intention","いと"
3,"かばん","","bag","かばん"
3,"公式","こうしき","formal; official","こうしき"
3,"考慮","こうりょ","consideration","こうりょ"
3,"民族","みんぞく","ethnic group","みんぞく"
3,"考え","かんが","idea; thought","かんがえ"
3,"原理","げんり","principle; theory","げんり"
3,"見送る","みおく","to see off","みおくる"
3,"市場","いちば","market","いちば"
3,"捕まる","つか","to be caught","つかまる"
3,"今朝","けさ","this morning","けさ"
3,"産業","さんぎょう","industry","さんぎょう"
3,"半ば","なか","middle; halfway","なかば"
3,"語る","かた","to talk; to narrate","かたる"
3,"人","にん","counter for people","にん"
3,"畑","はたけ","field","はたけ"
3,"赤ん坊","あかぼう","baby","あかんぼう"
3,"恐怖","きょうふ","fear","きょうふ"
3,"ありがとう","","thank you","ありがとう"
3,"物事","ものごと","things","ものごと"
3,"金融","きんゆう","finance","きんゆう"
3,"問う","と","to ask; to question","とう"
3,"最大","さいだい","biggest; maximum","さいだい"
3,"往復","おうふく","round trip","おうふく"
3,"有力","ゆうりょく","powerful; influential","ゆうりょく"
3,"日","にち","day; sun","にち"
3,"衝突","しょうとつ","collision","しょうとつ"
3,"議長","ぎちょう","chairman","ぎちょう"
3,"廊下","ろうか","corridor","ろうか"
3,"本社","ほんしゃ","head office","ほんしゃ"
3,"思い","おも","thought; feeling","おもい"
3,"信仰","しんこう","faith; belief","しんこう"
3,"悩む","なや","to worry","なやむ"
3,"絞る","しぼ","to wring; to squeeze","しぼる"
3,"大勢","おおぜい","crowd of people","おおぜい"
3,"方","ほう","direction; side","ほう"
3,"形","かたち","shape","かたち"
3,"ガス","","gas","がす"
3,"いっぱい","","full","いっぱい"
3,"評判","ひょうばん","reputation","ひょうばん"
3,"すぐに","","immediately","すぐに"
3,"手間","てま","time and effort","てま"
3,"引退","いんたい","retirement","いんたい"
3,"二度と","にど","never again","にどと"
3,"日程","にってい","schedule","にってい"
3,"主義","しゅぎ","doctrine; -ism","しゅぎ"
3,"例外","れいがい","exception","れいがい"
3,"吸う","す","to breathe in; to smoke","すう"
3,"投票","とうひょう","voting","とうひょう"
3,"周り","まわ","circumference; surroundings","まわり"
3,"真ん中","まなか","center; middle","まんなか"
3,"駅前","えきまえ","in front of the station","えきまえ"
3,"たれる","","to hang; to drip","たれる"
3,"磨く","みが","to polish; to brush","みがく"
3,"しか","","only","しか"
3,"違反","いはん","violation","いはん"
3,"チケット","","ticket","ちけっと"
3,"好む","この","to like; to prefer","このむ"
3,"汚染","おせん","pollution","おせん"
3,"都心","としん","city center","としん"
3,"正月","しょうがつ","New Year","しょうがつ"
3,"商業","しょうぎょう","commerce","しょうぎょう"
3,"大体","だいたい","generally","だいたい"
3,"規模","きぼ","scale","きぼ"
3,"主に","おも","mainly","おもに"
3,"直径","ちょっけい","diameter","ちょっけい"
3,"別荘","べっそう","holiday house; villa","べっそう"
3,"国内","こくない","domestic","こくない"
3,"先頭","せんとう","head; lead","せんとう"
3,"運営","うんえい","management","うんえい"
3,"国籍","こくせき","nationality","こくせき"
3,"学","がく","learning; scholarship","がく"
3,"有料","ゆうりょう","fee-charging","ゆうりょう"
3,"組合","くみあい","association; union","くみあい"
3,"自宅","じたく","one's home","じたく"
3,"やっぱり","","as expected","やっぱり"
3,"一瞬","いっしゅん","moment; instant","いっしゅん"
3,"直ちに","ただ","at once","ただちに"
3,"おる","","to be (humble)","おる"
3,"身","み","body; oneself","み"
3,"意思","いし","intention","いし"
3,"順番","じゅんばん","turn; order","じゅんばん"
3,"生産","せいさん","production","せいさん"
3,"捕虜","ほりょ","prisoner of war","ほりょ"
3,"刺す","さ","to stab; to sting","さす"
3,"ありがとうございます","","thank you","ありがとうございます"
3,"本部","ほんぶ","headquarters","ほんぶ"
3,"森林","しんりん","forest","しんりん"
3,"経由","けいゆ","via","けいゆ"
3,"政策","せいさく","policy","せいさく"
3,"燃える","も","to burn","もえる"
3,"棒","ぼう","pole; rod","ぼう"
3,"打つ","う","to hit","うつ"
3,"英文","えいぶん","sentence in English","えいぶん"
3,"夜間","やかん","nighttime","やかん"
3,"要素","ようそ","element; factor","ようそ"
3,"期限","きげん","time limit","きげん"
3,"寄る","よ","to stop by; to approach","よる"
3,"貧しい","まず","poor","まずしい"
3,"景色","けしき","scenery","けしき"
3,"下","もと","under (supervision etc.)","もと"
3,"立派","りっぱ","splendid","りっぱ"
3,"製作","せいさく","manufacture; production","せいさく"
3,"空中","くうちゅう","sky; mid-air","くうちゅう"
